date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:06:23	239434/239434	---M--	200	added ('OK')	image/jpeg	etag:%229dbfab8f372a625997b2916ac1d312f1-ssl%22	https://eduguard-html.netlify.app/dist/images/event/info.jpg	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/event/info.jpg	(from https://eduguard-html.netlify.app/event.html)
20:06:23	57720/57720	---M--	200	added ('OK')	image/png	etag:%22023679f241734aed534df21f32c78b86-ssl%22	https://eduguard-html.netlify.app/dist/images/event/speaker01.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/event/speaker01.png	(from https://eduguard-html.netlify.app/event.html)
20:06:24	52827/52827	---M--	200	added ('OK')	image/png	etag:%224086c6f70d7f69ca33895767f67fad13-ssl%22	https://eduguard-html.netlify.app/dist/images/event/speaker02.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/event/speaker02.png	(from https://eduguard-html.netlify.app/event.html)
20:06:24	41721/41721	---M--	200	added ('OK')	image/png	etag:%227b81210286baa87ef897529eda08ea78-ssl%22	https://eduguard-html.netlify.app/dist/images/event/speaker03.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/event/speaker03.png	(from https://eduguard-html.netlify.app/event.html)
20:06:25	45301/45301	---M--	200	added ('OK')	image/png	etag:%22d61d56d7c7291af8b784eee851749f15-ssl%22	https://eduguard-html.netlify.app/dist/images/event/speaker04.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/event/speaker04.png	(from https://eduguard-html.netlify.app/event.html)
20:06:26	56059/56059	---M--	200	added ('OK')	image/png	etag:%22a814a04f5947ced8fed5d9551eecc0f0-ssl%22	https://eduguard-html.netlify.app/dist/images/event/speaker05.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/event/speaker05.png	(from https://eduguard-html.netlify.app/event.html)
20:06:26	37718/37718	---M--	200	added ('OK')	image/png	etag:%22b1a7006e8a397397dfedcf663fd3f0eb-ssl%22	https://eduguard-html.netlify.app/dist/images/event/speaker06.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/event/speaker06.png	(from https://eduguard-html.netlify.app/event.html)
20:06:27	10105/10105	---M--	200	added ('OK')	image/png	etag:%22e81341312ccb98400bbb5426460fa24a-ssl%22	https://eduguard-html.netlify.app/dist/images/ellipse/5.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/ellipse/5.png	(from https://eduguard-html.netlify.app/event.html)
20:06:27	1587/1587	---M--	200	added ('OK')	image/png	etag:%22bacacb1d468fdc7551d14f09d89087b7-ssl%22	https://eduguard-html.netlify.app/dist/images/shape/circle1.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/shape/circle1.png	(from https://eduguard-html.netlify.app/event.html)
20:06:28	4488/4488	---MCZ	200	added ('OK')	application/javascript	etag:%22fc1828792b9926b3075d23f2c51ea9e7-ssl-df%22	https://eduguard-html.netlify.app/src/scss/vendors/plugin/js/jquery.syotimer.min.js	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/src/scss/vendors/plugin/js/jquery.syotimer.min.js	(from https://eduguard-html.netlify.app/event.html)
20:06:29	31964/31964	---M--	200	added ('OK')	image/jpeg	etag:%2270a899f5f9dba881a2d3f8ea9ae7519b-ssl%22	https://eduguard-html.netlify.app/dist/images/user/user-img-01.jpg	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/user/user-img-01.jpg	(from https://eduguard-html.netlify.app/students-profile.html)
20:06:29	57932/57932	---MCZ	404	error ('Not%20Found')	text/html	etag:1620664867-ssl-df	https://eduguard-html.netlify.app/instructorcourses.html	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/instructorcourses.96.delayed	(from https://eduguard-html.netlify.app/students-profile.html)
20:06:30	72232/72232	---M--	200	added ('OK')	image/png	etag:%22515e74231002e256203c64a2e73b9ecc-ssl%22	https://eduguard-html.netlify.app/dist/images/signup/Illustration.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/signup/Illustration.png	(from https://eduguard-html.netlify.app/signin.html)
20:06:30	985/985	---M--	200	added ('OK')	image/png	etag:%221bf8d4a3c68deda4f93a03cc4b52543e-ssl%22	https://eduguard-html.netlify.app/dist/images/shape/dots/dots-img-07.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/shape/dots/dots-img-07.png	(from https://eduguard-html.netlify.app/signin.html)
20:06:30	605/605	---M--	200	added ('OK')	image/png	etag:%2256b35bf46ac7f119462983c4be22fa7f-ssl%22	https://eduguard-html.netlify.app/dist/images/shape/dots/dots-img-05.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/shape/dots/dots-img-05.png	(from https://eduguard-html.netlify.app/signup.html)
20:06:32	101312/101312	---M--	200	added ('OK')	image/jpeg	etag:%22362d672ea68551bbce62149e089a1a16-ssl%22	https://eduguard-html.netlify.app/dist/images/instructor/become.jpg	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/instructor/become.jpg	(from https://eduguard-html.netlify.app/become-instructor.html)
20:06:32	2726/2726	---M--	200	added ('OK')	image/png	etag:%22300b5a96fa6ce8f5fd80ba56f46d126e-ssl%22	https://eduguard-html.netlify.app/dist/images/shape/rec02.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/shape/rec02.png	(from https://eduguard-html.netlify.app/become-instructor.html)
20:06:33	1129/1129	---M--	200	added ('OK')	image/png	etag:%2279cf3325cc61d99f621f5977991914f5-ssl%22	https://eduguard-html.netlify.app/dist/images/shape/dots/dots-img-06.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/shape/dots/dots-img-06.png	(from https://eduguard-html.netlify.app/become-instructor.html)
20:06:33	180293/180293	---M--	200	added ('OK')	image/jpeg	etag:%2292122a123ea74488dd76e8cd36c79441-ssl%22	https://eduguard-html.netlify.app/dist/images/instructor/rules.jpg	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/instructor/rules.jpg	(from https://eduguard-html.netlify.app/become-instructor.html)
20:06:34	2202/2202	---M--	200	added ('OK')	image/png	etag:%22f3e6d4fa94c2aa1030c3cdf200a3c055-ssl%22	https://eduguard-html.netlify.app/dist/images/shape/rec03.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/shape/rec03.png	(from https://eduguard-html.netlify.app/become-instructor.html)
20:06:34	1013/1013	---M--	200	added ('OK')	image/png	etag:%22ac78909864fe752a64f7513b5fb42c75-ssl%22	https://eduguard-html.netlify.app/dist/images/shape/dots/dots-img-08.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/shape/dots/dots-img-08.png	(from https://eduguard-html.netlify.app/become-instructor.html)
20:06:35	121335/121335	---M--	200	added ('OK')	image/jpeg	etag:%2257b12e5c9d66d9000a08201546621ec4-ssl%22	https://eduguard-html.netlify.app/dist/images/instructor/info-desk.jpg	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/instructor/info-desk.jpg	(from https://eduguard-html.netlify.app/become-instructor.html)
20:06:36	2135/2135	---M--	200	added ('OK')	image/png	etag:%2203c2e016edeb2b939b8498be65ad0097-ssl%22	https://eduguard-html.netlify.app/dist/images/shape/reactangle-lg.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/shape/reactangle-lg.png	(from https://eduguard-html.netlify.app/become-instructor.html)
20:06:36	1864/1864	---M--	200	added ('OK')	image/png	etag:%2298a7dd3f469de9986a076517bcce5b0d-ssl%22	https://eduguard-html.netlify.app/dist/images/shape/circle2.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/shape/circle2.png	(from https://eduguard-html.netlify.app/become-instructor.html)
20:06:37	1879/1879	---M--	200	added ('OK')	image/png	etag:%2267ee196973f64ac9424da64b73e8bc87-ssl%22	https://eduguard-html.netlify.app/dist/images/shape//circle3.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/shape/circle3.png	(from https://eduguard-html.netlify.app/become-instructor.html)
20:06:38	34681/34681	---M--	200	added ('OK')	image/jpeg	etag:%2250f498142169c009332d2b808bae9e66-ssl%22	https://eduguard-html.netlify.app/dist/images/cart/01.jpg	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/cart/01.jpg	(from https://eduguard-html.netlify.app/cart.html)
20:06:38	33875/33875	---M--	200	added ('OK')	image/jpeg	etag:%220c57efc6382e54285f4cfe5e133cae8e-ssl%22	https://eduguard-html.netlify.app/dist/images/cart/02.jpg	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/cart/02.jpg	(from https://eduguard-html.netlify.app/cart.html)
20:06:39	20848/20848	---M--	200	added ('OK')	image/jpeg	etag:%22ff8189b141d8f4963db2d722cdb3f973-ssl%22	https://eduguard-html.netlify.app/dist/images/checkout/01.jpg	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/checkout/01.jpg	(from https://eduguard-html.netlify.app/checkout.html)
20:06:39	19036/19036	---M--	200	added ('OK')	image/jpeg	etag:%223aefc3aa0dc8644a22c6494c810d67bb-ssl%22	https://eduguard-html.netlify.app/dist/images/checkout/02.jpg	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/checkout/02.jpg	(from https://eduguard-html.netlify.app/checkout.html)
20:06:40	313/313	---M--	200	added ('OK')	image/svg+xml	etag:%2227a684821ed4fea04b7d12c167e1535a-ssl%22	https://eduguard-html.netlify.app/dist/images/shape/plus.svg	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/shape/plus.svg	(from https://eduguard-html.netlify.app/faq.html)
20:06:41	359/359	---M--	200	added ('OK')	image/svg+xml	etag:%2292205410a538d13aba0d191c0faa9e16-ssl%22	https://eduguard-html.netlify.app/dist/images/shape/cross.svg	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/shape/cross.svg	(from https://eduguard-html.netlify.app/faq.html)
20:06:41	260114/260114	---M--	200	added ('OK')	image/jpeg	etag:%2262ef22d1711606ed3dd4ce60ed4366b1-ssl%22	https://eduguard-html.netlify.app/dist/images/banner/banner-image-04.jpg	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/banner/banner-image-04.jpg	(from https://eduguard-html.netlify.app/404.html)
20:06:42	1249/1249	---M--	200	added ('OK')	image/png	etag:%2237638e420355d3d6790b9909523cb6aa-ssl%22	https://eduguard-html.netlify.app/dist/images/404/shape01.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/404/shape01.png	(from https://eduguard-html.netlify.app/404.html)
20:06:42	561/561	---M--	200	added ('OK')	image/png	etag:%225b40eaca8dd6577a4656ed15c8fc789c-ssl%22	https://eduguard-html.netlify.app/dist/images/404/shape02.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/404/shape02.png	(from https://eduguard-html.netlify.app/404.html)
20:06:43	1510/1510	---M--	200	added ('OK')	image/png	etag:%2269904002ea7487700e8c7d88dfc0a053-ssl%22	https://eduguard-html.netlify.app/dist/images/comingsoon/01.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/comingsoon/01.png	(from https://eduguard-html.netlify.app/comingsoon.html)
20:06:44	586/586	---M--	200	added ('OK')	image/png	etag:%22c9380975f9098ae481bc21104210374d-ssl%22	https://eduguard-html.netlify.app/dist/images/comingsoon/02.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/comingsoon/02.png	(from https://eduguard-html.netlify.app/comingsoon.html)
20:06:44	590/590	---M--	200	added ('OK')	image/png	etag:%22dcf63f368822ec91103a621a38d6f0a8-ssl%22	https://eduguard-html.netlify.app/dist/images/comingsoon/03.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/comingsoon/03.png	(from https://eduguard-html.netlify.app/comingsoon.html)
20:06:45	1917/1917	---M--	200	added ('OK')	image/png	etag:%221c41e8c4c6d281df7c2cb3533201a049-ssl%22	https://eduguard-html.netlify.app/dist/images/comingsoon/04.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/comingsoon/04.png	(from https://eduguard-html.netlify.app/comingsoon.html)
20:06:46	210107/210107	---M--	200	added ('OK')	image/jpeg	etag:%2285ed2acbd325f0270a41dc764c99262e-ssl%22	https://eduguard-html.netlify.app/dist/images/contact/image.jpg	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/contact/image.jpg	(from https://eduguard-html.netlify.app/contact.html)
20:06:46	837/837	---M--	200	added ('OK')	image/png	etag:%22d37936089866ca7cc37371c60e07240a-ssl%22	https://eduguard-html.netlify.app/dist/images/shape/dots/dots-img-02.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/shape/dots/dots-img-02.png	(from https://eduguard-html.netlify.app/contact.html)
20:06:46	3688/3688	---M--	200	added ('OK')	image/png	etag:%221c00c0958da6730b1f0079792e95dcb3-ssl%22	https://eduguard-html.netlify.app/dist/images/shape/rec05.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/shape/rec05.png	(from https://eduguard-html.netlify.app/contact.html)
20:06:47	11226/11226	---M--	200	added ('OK')	image/png	etag:%22e00ed899ff3af04c9a46667e0f6549aa-ssl%22	https://eduguard-html.netlify.app/dist/images/contact/bg.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/contact/bg.png	(from https://eduguard-html.netlify.app/contact.html)
20:06:47	840/840	---M--	200	added ('OK')	image/png	etag:%22cd269bf87f2ae3d9cbc8ca6a3d5f6b50-ssl%22	https://eduguard-html.netlify.app/dist/images/shape/dots/dots-img-03.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/dist/images/shape/dots/dots-img-03.png	(from https://eduguard-html.netlify.app/contact.html)
20:06:49	57932/57932	---MCZ	404	error ('Not%20Found')	text/html	etag:1620664867-ssl-df	https://eduguard-html.netlify.app/src/scss/vendors/plugin/css/images/ui-icons_444444_256x240.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/src/scss/vendors/plugin/css/images/ui-icons_444444_256x240.b6.delayed	(from https://eduguard-html.netlify.app/src/scss/vendors/plugin/css/jquery-ui.css)
20:06:49	57932/57932	---MCZ	404	error ('Not%20Found')	text/html	etag:1620664867-ssl-df	https://eduguard-html.netlify.app/src/scss/vendors/plugin/css/images/ui-icons_555555_256x240.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/src/scss/vendors/plugin/css/images/ui-icons_555555_256x240.b7.delayed	(from https://eduguard-html.netlify.app/src/scss/vendors/plugin/css/jquery-ui.css)
20:06:50	57932/57932	---MCZ	404	error ('Not%20Found')	text/html	etag:1620664867-ssl-df	https://eduguard-html.netlify.app/src/scss/vendors/plugin/css/images/ui-icons_ffffff_256x240.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/src/scss/vendors/plugin/css/images/ui-icons_ffffff_256x240.b8.delayed	(from https://eduguard-html.netlify.app/src/scss/vendors/plugin/css/jquery-ui.css)
20:06:50	57932/57932	---MCZ	404	error ('Not%20Found')	text/html	etag:1620664867-ssl-df	https://eduguard-html.netlify.app/src/scss/vendors/plugin/css/images/ui-icons_777620_256x240.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/src/scss/vendors/plugin/css/images/ui-icons_777620_256x240.b9.delayed	(from https://eduguard-html.netlify.app/src/scss/vendors/plugin/css/jquery-ui.css)
20:06:51	57932/57932	---MCZ	404	error ('Not%20Found')	text/html	etag:1620664867-ssl-df	https://eduguard-html.netlify.app/src/scss/vendors/plugin/css/images/ui-icons_cc0000_256x240.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/src/scss/vendors/plugin/css/images/ui-icons_cc0000_256x240.ba.delayed	(from https://eduguard-html.netlify.app/src/scss/vendors/plugin/css/jquery-ui.css)
20:06:52	57932/57932	---MCZ	404	error ('Not%20Found')	text/html	etag:1620664867-ssl-df	https://eduguard-html.netlify.app/src/scss/vendors/plugin/css/images/ui-icons_777777_256x240.png	C:/My%20Web%20Sites/eduguard/eduguard-html.netlify.app/src/scss/vendors/plugin/css/images/ui-icons_777777_256x240.bb.delayed	(from https://eduguard-html.netlify.app/src/scss/vendors/plugin/css/jquery-ui.css)
